!TRNS	TRNSID	TRNSTYPE	DATE	ACCNT	NAME	AMOUNT	DOCNUM	MEMO	NAMEISTAXABLE	ADDR1	ADDR2	ADDR3	ADDR4	DUEDATE	TERMS	PAID
!SPL	SPLID	TRNSTYPE	DATE	ACCNT	NAME	AMOUNT	DOCNUM	MEMO	PRICE	INVITEM	PAYMETH	TAXABLE	VALADJ	TAXCODE	TAXAMOUNT	TAXITEM
!ENDTRNS																
SPL	5014	TAX INVOICE	02/28/13	Other Income		-13843.66			13843.66	Other Income		Y		GST	-1384.37	GST
ENDTRNS																
TRNS	5016	TAX INVOICE	02/28/13	Accounts Receivable	" Department of Agriculture Fisheries and "	0.00	9901279022813	9901279						03/28/13		
SPL	5017	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5018	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5020	TAX INVOICE	02/28/13	Accounts Receivable	"Retail Apparel Group"	0.00	9901280022813	9901280						03/28/13		
SPL	5021	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5022	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5024	TAX INVOICE	02/28/13	Accounts Receivable	"Counselling Diversity"	0.00	9901281022813	9901281						03/28/13		
SPL	5025	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5026	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5028	TAX INVOICE	02/28/13	Accounts Receivable	"Bligh Resources"	10.67	9901282022813	9901282						03/28/13		
SPL	5029	TAX INVOICE	02/28/13	Conferencing		-9.70			9.70	Conferencing		Y		GST	-0.97	GST
SPL	5030	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5032	TAX INVOICE	02/28/13	Accounts Receivable	"DBCDE"	7.26	9901283022813	9901283						03/28/13		
SPL	5033	TAX INVOICE	02/28/13	Conferencing		-6.60			6.60	Conferencing		Y		GST	-0.66	GST
SPL	5034	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5036	TAX INVOICE	02/28/13	Accounts Receivable	"CARBON FARMERS OF AUSTRALIA DO NOT USE"	0.00	9901284022813	9901284						03/28/13		
SPL	5037	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5038	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5040	TAX INVOICE	02/28/13	Accounts Receivable	"Foresight Australia"	0.00	9901285022813	9901285						03/28/13		
SPL	5041	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5042	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5044	TAX INVOICE	02/28/13	Accounts Receivable	"The Medical Protection Society Pty Ltd"	0.00	9901286022813	9901286						03/28/13		
SPL	5045	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5046	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5048	TAX INVOICE	02/28/13	Accounts Receivable	"Wholesome Foods Pty Ltd"	276.29	9901287022813	9901287						03/28/13		
SPL	5049	TAX INVOICE	02/28/13	Conferencing		-246.17			246.17	Conferencing		Y		GST	-24.62	GST
SPL	5050	TAX INVOICE	02/28/13	Other Income		-5.00			5.00	Other Income		Y		GST	-0.50	GST
ENDTRNS																
TRNS	5052	TAX INVOICE	02/28/13	Accounts Receivable	"Royal Life Saving Society Australia"	159.57	9901288022813	9901288						03/28/13		
SPL	5053	TAX INVOICE	02/28/13	Conferencing		-145.06			145.06	Conferencing		Y		GST	-14.51	GST
SPL	5054	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5056	TAX INVOICE	02/28/13	Accounts Receivable	"Australian Association of Social Workers"	16.83	9901289022813	9901289						03/28/13		
SPL	5057	TAX INVOICE	02/28/13	Conferencing		-15.30			15.30	Conferencing		Y		GST	-1.53	GST
SPL	5058	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5060	TAX INVOICE	02/28/13	Accounts Receivable	"Life Style Trainers"	0.00	9901290022813	9901290						03/28/13		
SPL	5061	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5062	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5064	TAX INVOICE	02/28/13	Accounts Receivable	"Loren Engelbrecht Family"	47.16	9901291022813	9901291						03/28/13		
SPL	5065	TAX INVOICE	02/28/13	Conferencing		-42.87			42.87	Conferencing		Y		GST	-4.29	GST
SPL	5066	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5068	TAX INVOICE	02/28/13	Accounts Receivable	"Colgate Palmolive Pty Ltd"	0.00	9901293022813	9901293						03/28/13		
SPL	5069	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5070	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5072	TAX INVOICE	02/28/13	Accounts Receivable	"Justice Equality Rights Access Internatio"	0.00	9901294022813	9901294						03/28/13		
SPL	5073	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5074	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5076	TAX INVOICE	02/28/13	Accounts Receivable	"Drug and Alcohol Services South Australia"	0.00	9901295022813	9901295						03/28/13		
SPL	5077	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5078	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5080	TAX INVOICE	02/28/13	Accounts Receivable	"Hockey Australia Ltd"	20.86	9901296022813	9901296						03/28/13		
SPL	5081	TAX INVOICE	02/28/13	Conferencing		-18.96			18.96	Conferencing		Y		GST	-1.90	GST
SPL	5082	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5084	TAX INVOICE	02/28/13	Accounts Receivable	"Affinity Alliance"	0.00	9901297022813	9901297						03/28/13		
SPL	5085	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5086	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5088	TAX INVOICE	02/28/13	Accounts Receivable	"TNT Express"	0.00	9901298022813	9901298						03/28/13		
SPL	5089	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5090	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5092	TAX INVOICE	02/28/13	Accounts Receivable	"University of Ballarat - School of Health"	164.44	9901299022813	9901299						03/28/13		
SPL	5093	TAX INVOICE	02/28/13	Conferencing		-149.49			149.49	Conferencing		Y		GST	-14.95	GST
SPL	5094	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5096	TAX INVOICE	02/28/13	Accounts Receivable	"Inspire Foundation Webinars"	0.00	9901300022813	9901300						03/28/13		
SPL	5097	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5098	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5100	TAX INVOICE	02/28/13	Accounts Receivable	"Bytel Information Services"	0.00	9901301022813	9901301						03/28/13		
SPL	5101	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5102	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5104	TAX INVOICE	02/28/13	Accounts Receivable	"Carbon Revolution Pty Ltd"	0.00	9901302022813	9901302						03/28/13		
SPL	5105	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5106	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5108	TAX INVOICE	02/28/13	Accounts Receivable	"Kinslor Prince Lawyers"	0.00	9901303022813	9901303						03/28/13		
SPL	5109	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5110	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5112	TAX INVOICE	02/28/13	Accounts Receivable	"Victorian Coalition ABI Service Providers"	0.00	9901304022813	9901304						03/28/13		
SPL	5113	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5114	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5116	TAX INVOICE	02/28/13	Accounts Receivable	"Animal Health Australia"	0.00	9901305022813	9901305						03/28/13		
SPL	5117	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5118	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5120	TAX INVOICE	02/28/13	Accounts Receivable	"HIMAA"	0.00	9901306022813	9901306						03/28/13		
SPL	5121	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5122	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5124	TAX INVOICE	02/28/13	Accounts Receivable	"The Australian Hypnotherapists Associatio"	219.96	9901307022813	9901307						03/28/13		
SPL	5125	TAX INVOICE	02/28/13	Conferencing		-199.96			199.96	Conferencing		Y		GST	-20.00	GST
SPL	5126	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5128	TAX INVOICE	02/28/13	Accounts Receivable	"Clarence Valley Conservatorium"	0.00	9901308022813	9901308						03/28/13		
SPL	5129	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5130	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5132	TAX INVOICE	02/28/13	Accounts Receivable	"Tasmanian Council for Adult Literacy"	66.56	9901309022813	9901309						03/28/13		
SPL	5133	TAX INVOICE	02/28/13	Conferencing		-60.51			60.51	Conferencing		Y		GST	-6.05	GST
SPL	5134	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5136	TAX INVOICE	02/28/13	Accounts Receivable	"Cole Lawson Communications"	98.98	9901310022813	9901310						03/28/13		
SPL	5137	TAX INVOICE	02/28/13	Conferencing		-89.98			89.98	Conferencing		Y		GST	-9.00	GST
SPL	5138	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5140	TAX INVOICE	02/28/13	Accounts Receivable	"Wattsnext"	0.00	9901311022813	9901311						03/28/13		
SPL	5141	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5142	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5144	TAX INVOICE	02/28/13	Accounts Receivable	"My Groovy Career"	0.00	9901312022813	9901312						03/28/13		
SPL	5145	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5146	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5148	TAX INVOICE	02/28/13	Accounts Receivable	"Velocity Made Good Pty Ltd"	0.00	9901313022813	9901313						03/28/13		
SPL	5149	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5150	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5152	TAX INVOICE	02/28/13	Accounts Receivable	"MCATS Pty Ltd"	0.00	9901314022813	9901314						03/28/13		
SPL	5153	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5154	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5156	TAX INVOICE	02/28/13	Accounts Receivable	"The Institute of Foresters of Australia"	232.17	9901315022813	9901315						03/28/13		
SPL	5157	TAX INVOICE	02/28/13	Conferencing		-211.06			211.06	Conferencing		Y		GST	-21.11	GST
SPL	5158	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5160	TAX INVOICE	02/28/13	Accounts Receivable	"OEH - Home Power Savings Program"	0.00	9901316022813	9901316						03/28/13		
SPL	5161	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5162	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5164	TAX INVOICE	02/28/13	Accounts Receivable	"Retarus Australia Pty Ltd"	0.00	9901317022813	9901317						03/28/13		
SPL	5165	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5166	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5168	TAX INVOICE	02/28/13	Accounts Receivable	"Gibsons Consulting and Marketing"	71.87	9901318022813	9901318						03/28/13		
SPL	5169	TAX INVOICE	02/28/13	Conferencing		-65.34			65.34	Conferencing		Y		GST	-6.53	GST
SPL	5170	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5172	TAX INVOICE	02/28/13	Accounts Receivable	"Felicity Wright Stylist"	0.00	9901319022813	9901319						03/28/13		
SPL	5173	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5174	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5176	TAX INVOICE	02/28/13	Accounts Receivable	"Future Farm Industries CRC"	178.41	9901320022813	9901320						03/28/13		
SPL	5177	TAX INVOICE	02/28/13	Conferencing		-162.19			162.19	Conferencing		Y		GST	-16.22	GST
SPL	5178	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5180	TAX INVOICE	02/28/13	Accounts Receivable	"Pharmacy Guild of Australia - Tasmanian B"	116.97	9901321022813	9901321						03/28/13		
SPL	5181	TAX INVOICE	02/28/13	Conferencing		-106.34			106.34	Conferencing		Y		GST	-10.63	GST
SPL	5182	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5184	TAX INVOICE	02/28/13	Accounts Receivable	"Karen Brook Studio"	0.00	9901322022813	9901322						03/28/13		
SPL	5185	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5186	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5188	TAX INVOICE	02/28/13	Accounts Receivable	"Primary Care WA Ltd"	41.69	9901323022813	9901323						03/28/13		
SPL	5189	TAX INVOICE	02/28/13	Conferencing		-37.90			37.90	Conferencing		Y		GST	-3.79	GST
SPL	5190	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5192	TAX INVOICE	02/28/13	Accounts Receivable	"Loddon Mallee Murray Medicare Local"	1240.68	9901324022813	9901324						03/28/13		
SPL	5193	TAX INVOICE	02/28/13	Conferencing		-562.89			562.89	Conferencing		Y		GST	-56.29	GST
SPL	5194	TAX INVOICE	02/28/13	Other Income		-565.00			565.00	Other Income		Y		GST	-56.50	GST
ENDTRNS																
TRNS	5196	TAX INVOICE	02/28/13	Accounts Receivable	"Yancoal"	550.00	9901325022813	9901325						03/28/13		
SPL	5197	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5198	TAX INVOICE	02/28/13	Other Income		-500.00			500.00	Other Income		Y		GST	-50.00	GST
ENDTRNS																
TRNS	5200	TAX INVOICE	02/28/13	Accounts Receivable	"iCCnet CHSA - Cardiac Project"	216.28	9901326022813	9901326						03/28/13		
SPL	5201	TAX INVOICE	02/28/13	Conferencing		-196.62			196.62	Conferencing		Y		GST	-19.66	GST
SPL	5202	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5204	TAX INVOICE	02/28/13	Accounts Receivable	"Hayman Design"	0.00	9901327022813	9901327						03/28/13		
SPL	5205	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5206	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5208	TAX INVOICE	02/28/13	Accounts Receivable	"Community Mental Health Australia"	266.26	9901328022813	9901328						03/28/13		
SPL	5209	TAX INVOICE	02/28/13	Conferencing		-242.05			242.05	Conferencing		Y		GST	-24.21	GST
SPL	5210	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5212	TAX INVOICE	02/28/13	Accounts Receivable	"Fairfax P/soft"	1216.41	9901329022813	9901329						03/28/13		
SPL	5213	TAX INVOICE	02/28/13	Conferencing		-1105.83			1105.83	Conferencing		Y		GST	-110.58	GST
SPL	5214	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5216	TAX INVOICE	02/28/13	Accounts Receivable	"Fairfax RUBIX"	1227.26	9901330022813	9901330						03/28/13		
SPL	5217	TAX INVOICE	02/28/13	Conferencing		-1115.69			1115.69	Conferencing		Y		GST	-111.57	GST
SPL	5218	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5220	TAX INVOICE	02/28/13	Accounts Receivable	"Fairfax SAP"	797.23	9901331022813	9901331						03/28/13		
SPL	5221	TAX INVOICE	02/28/13	Conferencing		-724.75			724.75	Conferencing		Y		GST	-72.48	GST
SPL	5222	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5224	TAX INVOICE	02/28/13	Accounts Receivable	"BioMedica Nutraceuticals"	2090.44	9901332022813	9901332						03/28/13		
SPL	5225	TAX INVOICE	02/28/13	Conferencing		-1815.40			1815.40	Conferencing		Y		GST	-181.54	GST
SPL	5226	TAX INVOICE	02/28/13	Other Income		-85.00			85.00	Other Income		Y		GST	-8.50	GST
ENDTRNS																
TRNS	5228	TAX INVOICE	02/28/13	Accounts Receivable	"BCSG"	216.94	9901333022813	9901333						03/28/13		
SPL	5229	TAX INVOICE	02/28/13	Conferencing		-197.22			197.22	Conferencing		Y		GST	-19.72	GST
SPL	5230	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5232	TAX INVOICE	02/28/13	Accounts Receivable	"SIDS and Kids ACT"	90.13	9901334022813	9901334						03/28/13		
SPL	5233	TAX INVOICE	02/28/13	Conferencing		-81.94			81.94	Conferencing		Y		GST	-8.19	GST
SPL	5234	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5236	TAX INVOICE	02/28/13	Accounts Receivable	"RHODES PROJECT SERVICES PTY LTD"	0.00	9901335022813	9901335						03/28/13		
SPL	5237	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5238	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5240	TAX INVOICE	02/28/13	Accounts Receivable	"Maddocks Lawyers"	25.07	9901336022813	9901336						03/28/13		
SPL	5241	TAX INVOICE	02/28/13	Conferencing		-22.79			22.79	Conferencing		Y		GST	-2.28	GST
SPL	5242	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5244	TAX INVOICE	02/28/13	Accounts Receivable	"Australian Automobile Association"	0.00	9901337022813	9901337						03/28/13		
SPL	5245	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5246	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5248	TAX INVOICE	02/28/13	Accounts Receivable	"Wave Av"	990.00	9901338022813	9901338						03/28/13		
SPL	5249	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5250	TAX INVOICE	02/28/13	Other Income		-900.00			900.00	Other Income		Y		GST	-90.00	GST
ENDTRNS																
TRNS	5252	TAX INVOICE	02/28/13	Accounts Receivable	"Australian Cambodian Children's Taskforce"	113.01	9901339022813	9901339						03/28/13		
SPL	5253	TAX INVOICE	02/28/13	Conferencing		-102.74			102.74	Conferencing		Y		GST	-10.27	GST
SPL	5254	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5256	TAX INVOICE	02/28/13	Accounts Receivable	"Senioragency"	123.16	9901340022813	9901340						03/28/13		
SPL	5257	TAX INVOICE	02/28/13	Conferencing		-96.96			96.96	Conferencing		Y		GST	-9.70	GST
SPL	5258	TAX INVOICE	02/28/13	Other Income		-15.00			15.00	Other Income		Y		GST	-1.50	GST
ENDTRNS																
TRNS	5260	TAX INVOICE	02/28/13	Accounts Receivable	"Tristar Medical Group"	132.00	9901341022813	9901341						03/28/13		
SPL	5261	TAX INVOICE	02/28/13	Conferencing		0.00			0.00	Conferencing		Y		GST	0.00	GST
SPL	5262	TAX INVOICE	02/28/13	Other Income		-120.00			120.00	Other Income		Y		GST	-12.00	GST
ENDTRNS																
TRNS	5264	TAX INVOICE	02/28/13	Accounts Receivable	"STEP"	297.15	9901342022813	9901342						03/28/13		
SPL	5265	TAX INVOICE	02/28/13	Conferencing		-175.14			175.14	Conferencing		Y		GST	-17.51	GST
SPL	5266	TAX INVOICE	02/28/13	Other Income		-95.00			95.00	Other Income		Y		GST	-9.50	GST
ENDTRNS																
TRNS	5268	TAX INVOICE	02/28/13	Accounts Receivable	"Medical Deans Australia and New Zealand"	386.65	9901343022813	9901343						03/28/13		
SPL	5269	TAX INVOICE	02/28/13	Conferencing		-296.50			296.50	Conferencing		Y		GST	-29.65	GST
SPL	5270	TAX INVOICE	02/28/13	Other Income		-55.00			55.00	Other Income		Y		GST	-5.50	GST
ENDTRNS																
TRNS	5272	TAX INVOICE	02/28/13	Accounts Receivable	"Body Corporate 26260"	77.70	9901344022813	9901344						03/28/13		
SPL	5273	TAX INVOICE	02/28/13	Conferencing		-70.64			70.64	Conferencing		Y		GST	-7.06	GST
SPL	5274	TAX INVOICE	02/28/13	Other Income		0.00			0.00	Other Income		Y		GST	0.00	GST
ENDTRNS																
TRNS	5276	TAX INVOICE	02/28/13	Accounts Receivable	"Supply Nation"	171.91	9901345022813	9901345						03/28/13		
